"zip","TOTAL10","TOTAL11","TOTAL5","TOTAL7","TOTAL12","TOTAL9","TOTAL6","TOTAL13","TOTAL8","TOTAL15","TOTAL14","RAPE5","RAPE6","RAPE7","RAPE8","RAPE9","RAPE10","RAPE11","RAPE12","RAPE15","RAPE14","RAPE13","latitude","longitude","state","sector_desc.x","INSTNM","primary_city","county","rape.rate5","rape.rate6","rape.rate7","rape.rate9","rape.rate11","rape.rate12","rape.rate13","rape.rate15"
45840,NA,NA,723,1028,NA,NA,723,345,1028,345,345,0,0,0,0,NA,NA,NA,NA,0,0,0,41.04,-83.64,"OH","Private for-profit, 2-year","Brown Mackie College-Findlay","Findlay","Hancock County",0,0,0,NA,NA,NA,0,0
45840,NA,NA,NA,NA,NA,NA,NA,23,NA,23,23,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,41.04,-83.64,"OH",NA,"The Artisan College of Cosmetology","Findlay","Hancock County",NA,NA,NA,NA,NA,NA,0,0
45891,NA,NA,68,138,NA,NA,68,60,138,60,60,0,0,0,0,NA,NA,NA,NA,0,0,2,40.86,-84.58,"OH","Public, less-than 2-year","Vantage Career Center","Van Wert","Van Wert County",0,0,0,NA,NA,NA,3.33333333333333,0
46001,NA,NA,75,50,NA,NA,75,34,50,34,34,0,0,0,0,NA,NA,NA,NA,0,0,0,40.25,-85.67,"IN","Private for-profit, less-than 2-year","Alexandria School of Scientific Therapeutics","Alexandria","Madison County",0,0,0,NA,NA,NA,0,0
46012,2516,2516,2707,2691,2516,2611,2707,2325,2691,2325,2325,1,0,0,0,0,0,0,0,0,0,0,40.15,-85.62,"IN","Private nonprofit, 4-year or above","Anderson University","Anderson","Madison County",0.036941263391208,0,0,0,0,0,0,0
46013,NA,NA,207,225,NA,NA,207,NA,225,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,40.05,-85.68,"IN","Private for-profit, 2-year","Indiana Business College-Anderson","Anderson","Madison County",0,0,0,NA,NA,NA,NA,NA
46013,NA,NA,NA,8159,NA,8721,NA,NA,8159,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,40.05,-85.68,"IN",NA,"Ivy Tech Community College-East Central","Anderson","Madison County",NA,NA,0,0,NA,NA,NA,NA
46013,NA,NA,NA,NA,NA,299,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,40.05,-85.68,"IN",NA,"Harrison College-Anderson","Anderson","Madison County",NA,NA,NA,0,NA,NA,NA,NA
46013,100272,100272,NA,NA,100272,NA,NA,81668,NA,81668,81668,NA,NA,NA,NA,NA,NA,0,0,0,0,0,40.05,-85.68,"IN",NA,"Ivy Tech Community College","Anderson","Madison County",NA,NA,NA,NA,0,0,0,0
46013,NA,NA,NA,NA,NA,NA,NA,5289,NA,5289,5289,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,40.05,-85.68,"IN",NA,"Berklee College of Music","Anderson","Madison County",NA,NA,NA,NA,NA,NA,0,0
46013,NA,NA,NA,NA,NA,NA,NA,40472,NA,40472,40472,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,40.05,-85.68,"IN",NA,"Purdue University-Main Campus","Anderson","Madison County",NA,NA,NA,NA,NA,NA,0,0
46013,NA,NA,NA,NA,NA,NA,NA,95,NA,95,95,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,40.05,-85.68,"IN",NA,"The Salon Professional Academy-Anderson","Anderson","Madison County",NA,NA,NA,NA,NA,NA,0,0
46016,10,10,28,20,10,16,28,3,20,3,3,0,0,0,0,0,0,0,0,0,0,0,40.09,-85.68,"IN","Private for-profit, less-than 2-year","Apex Academy of Hair Design Inc","Anderson","Madison County",0,0,0,0,0,0,0,0
46032,NA,NA,5933,7178,NA,NA,5933,NA,7178,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,39.96,-86.17,"IN","Private nonprofit, 4-year or above","Concordia University-Wisconsin","Carmel","Hamilton County",0,0,0,NA,NA,NA,NA,NA
46038,5796,5796,NA,NA,5796,NA,NA,7542,NA,7542,7542,NA,NA,NA,NA,NA,0,0,0,0,0,0,39.95,-86.02,"IN",NA,"Indiana Institute of Technology","Fishers","Hamilton County",NA,NA,NA,NA,0,0,0,0
46060,NA,NA,87,73,NA,NA,87,NA,73,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,40.06,-85.92,"IN","Private for-profit, less-than 2-year","Hair Fashions By Kaye Beauty College","Noblesville","Hamilton County",0,0,0,NA,NA,NA,NA,NA
46060,70,70,NA,NA,70,102,NA,58,NA,58,58,NA,NA,NA,NA,0,0,0,0,0,0,0,40.06,-85.92,"IN",NA,"Hair Fashions By Kaye Beauty College-Noblesville","Noblesville","Hamilton County",NA,NA,NA,0,0,0,0,0
46112,133,133,NA,NA,133,172,NA,107,NA,107,107,NA,NA,NA,NA,0,0,0,0,0,0,0,39.84,-86.39,"IN",NA,"PJ's College of Cosmetology-Clarksville","Brownsburg","Hendricks County",NA,NA,NA,0,0,0,0,0
46112,NA,NA,NA,NA,NA,NA,NA,49,NA,49,49,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,39.84,-86.39,"IN",NA,"Avant Gard The School","Brownsburg","Hendricks County",NA,NA,NA,NA,NA,NA,0,0
46123,1948,1948,NA,NA,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,39.76,-86.39,"IN",NA,"Trine University","Avon","Hendricks County",NA,NA,NA,NA,0,0,NA,NA
46123,NA,NA,NA,NA,NA,NA,NA,610,NA,610,610,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,39.76,-86.39,"IN",NA,"Trine University-Regional/Non-Traditional Campuses","Avon","Hendricks County",NA,NA,NA,NA,NA,NA,0,0
46131,1053,1053,24,1271,1053,1051,24,1087,1271,1087,1087,1,0,0,0,2,2,1,2,3,3,1,39.49,-86.05,"IN","Private nonprofit, 4-year or above","Franklin College","Franklin","Johnson County",4.16666666666667,0,0,0.190294957183635,0.0949667616334283,0.189933523266857,0.0919963201471941,0.275988960441582
46135,2336,2336,2398,2396,2336,2352,2398,2265,2396,2265,2265,1,2,5,5,4,8,10,7,7,6,8,39.64,-86.84,"IN","Private nonprofit, 4-year or above","DePauw University","Greencastle","Putnam County",0.0417014178482068,0.0834028356964137,0.208681135225376,0.170068027210884,0.428082191780822,0.299657534246575,0.353200883002208,0.309050772626932
46140,NA,NA,391,598,NA,NA,391,NA,598,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,39.79,-85.77,"IN","Private for-profit, 2-year","PJ's College of Cosmetology","Greenfield","Hancock County",0,0,0,NA,NA,NA,NA,NA
46140,369,369,NA,NA,369,457,NA,282,NA,282,282,NA,NA,NA,NA,0,0,0,0,0,0,0,39.79,-85.77,"IN",NA,"PJ's College of Cosmetology-Bowling Green","Greenfield","Hancock County",NA,NA,NA,0,0,0,0,0
46143,5796,5796,NA,NA,5796,4999,NA,7542,NA,7542,7542,NA,NA,NA,NA,0,0,0,0,0,0,0,39.6,-86.12,"IN",NA,"Indiana Institute of Technology","Greenwood","Johnson County",NA,NA,NA,0,0,0,0,0
46143,15580,15580,NA,NA,15580,15872,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,39.6,-86.12,"IN",NA,"Indiana Wesleyan University","Greenwood","Johnson County",NA,NA,NA,0,0,0,NA,NA
46143,NA,NA,NA,NA,NA,NA,NA,14730,NA,14730,14730,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,39.6,-86.12,"IN",NA,"Indiana Wesleyan University-Marion","Greenwood","Johnson County",NA,NA,NA,NA,NA,NA,0,0
46168,NA,NA,391,598,NA,NA,391,NA,598,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,39.7,-86.38,"IN","Private for-profit, 2-year","PJ's College of Cosmetology","Plainfield","Hendricks County",0,0,0,NA,NA,NA,NA,NA
46168,5796,5796,NA,NA,5796,4999,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,39.7,-86.38,"IN",NA,"Indiana Institute of Technology","Plainfield","Hendricks County",NA,NA,NA,0,0,0,NA,NA
46168,369,369,NA,NA,369,457,NA,282,NA,282,282,NA,NA,NA,NA,0,0,0,0,0,0,0,39.7,-86.38,"IN",NA,"PJ's College of Cosmetology-Bowling Green","Plainfield","Hendricks County",NA,NA,NA,0,0,0,0,0
46176,15580,15580,NA,15345,15580,15872,NA,NA,15345,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,39.52,-85.77,"IN",NA,"Indiana Wesleyan University","Shelbyville","Shelby County",NA,NA,0,0,0,0,NA,NA
46202,30451,30451,29854,30383,30451,30530,29854,30105,30383,30105,30105,4,1,1,1,1,2,2,1,3,5,4,39.77,-86.14,"IN","Public, 4-year or above","Indiana University-Purdue University-Indianapolis","Indianapolis","Marion County",0.013398539559188,0.00334963488979701,0.00329131422176875,0.00327546675401245,0.00656792880365177,0.00328396440182588,0.0132868294303272,0.00996512207274539
46204,NA,NA,1511,2424,NA,NA,1511,NA,2424,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,39.77,-86.16,"IN","Private for-profit, 2-year","Indiana Business College-Indianapolis","Indianapolis","Marion County",0,0,0,NA,NA,NA,NA,NA
46204,4547,4547,NA,NA,4547,2551,NA,3040,NA,3040,3040,NA,NA,NA,NA,0,0,0,0,0,0,0,39.77,-86.16,"IN",NA,"Harrison College-Indianapolis","Indianapolis","Marion County",NA,NA,NA,0,0,0,0,0
46204,NA,NA,NA,NA,NA,NA,NA,770,NA,770,770,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,39.77,-86.16,"IN",NA,"Brown Mackie College-Indianapolis","Indianapolis","Marion County",NA,NA,NA,NA,NA,NA,0,0
46208,4712,4712,NA,4505,4712,4626,NA,4797,4505,4797,4797,NA,NA,2,1,0,1,1,1,3,3,3,39.82,-86.17,"IN",NA,"Butler University","Indianapolis","Marion County",NA,NA,0.0443951165371809,0,0.0212224108658744,0.0212224108658744,0.0625390869293308,0.0625390869293308
46208,206,206,NA,234,206,210,NA,152,234,152,152,NA,NA,0,0,0,0,0,0,0,0,0,39.82,-86.17,"IN",NA,"Christian Theological Seminary","Indianapolis","Marion County",NA,NA,0,0,0,0,0,0
46208,NA,NA,NA,19533,NA,21046,NA,NA,19533,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,39.82,-86.17,"IN",NA,"Ivy Tech Community College-Central Indiana","Indianapolis","Marion County",NA,NA,0,0,NA,NA,NA,NA
46208,100272,100272,NA,NA,100272,NA,NA,81668,NA,81668,81668,NA,NA,NA,NA,NA,0,0,0,0,0,0,39.82,-86.17,"IN",NA,"Ivy Tech Community College","Indianapolis","Marion County",NA,NA,NA,NA,0,0,0,0
46216,NA,NA,NA,19533,NA,21046,NA,NA,19533,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,39.87,-86.01,"IN",NA,"Ivy Tech Community College-Central Indiana","Indianapolis","Marion County",NA,NA,0,0,NA,NA,NA,NA
46216,100272,100272,NA,NA,100272,NA,NA,81668,NA,81668,81668,NA,NA,NA,NA,NA,0,0,0,0,0,0,39.87,-86.01,"IN",NA,"Ivy Tech Community College","Indianapolis","Marion County",NA,NA,NA,NA,0,0,0,0
46216,2517,2517,NA,NA,2517,NA,NA,1450,NA,1450,1450,NA,NA,NA,NA,NA,0,0,0,0,0,0,39.87,-86.01,"IN",NA,"Oakland City University","Indianapolis","Marion County",NA,NA,NA,NA,0,0,0,0
46216,NA,NA,NA,NA,NA,NA,NA,5102,NA,5102,5102,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,39.87,-86.01,"IN",NA,"Franklin University","Indianapolis","Marion County",NA,NA,NA,NA,NA,NA,0,0
46218,718,718,NA,1251,718,992,NA,349,1251,349,349,NA,NA,0,0,0,0,0,0,0,0,0,39.81,-86.1,"IN",NA,"Martin University","Indianapolis","Marion County",NA,NA,0,0,0,0,0,0
46219,NA,NA,NA,222,NA,NA,NA,240,222,240,240,NA,NA,0,0,NA,NA,NA,NA,0,0,0,39.78,-86.04,"IN",NA,"Crossroads Bible College","Indianapolis","Marion County",NA,NA,0,NA,NA,NA,0,0
46222,NA,NA,2043,2277,NA,NA,2043,NA,2277,NA,NA,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,39.79,-86.22,"IN","Private nonprofit, 4-year or above","Marian College","Indianapolis","Marion County",0,0.0489476260401371,0.043917435221783,NA,NA,NA,NA,NA
46222,2580,2580,NA,NA,2580,2550,NA,2897,NA,2897,2897,NA,NA,NA,NA,0,0,0,1,2,0,0,39.79,-86.22,"IN",NA,"Marian University","Indianapolis","Marion County",NA,NA,NA,0,0,0.0387596899224806,0,0.0690369347600966
46224,NA,NA,NA,NA,NA,NA,NA,160,NA,160,160,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,39.8,-86.26,"IN",NA,"Empire Beauty School-Speedway","Indianapolis","Marion County",NA,NA,NA,NA,NA,NA,0,0
46227,NA,NA,391,598,NA,NA,391,NA,598,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,39.67,-86.13,"IN","Private for-profit, 2-year","PJ's College of Cosmetology","Indianapolis","Marion County",0,0,0,NA,NA,NA,NA,NA
46227,5484,5484,NA,5055,5484,5417,NA,5504,5055,5504,5504,NA,NA,1,4,1,0,0,2,0,0,3,39.67,-86.13,"IN",NA,"University of Indianapolis","Indianapolis","Marion County",NA,NA,0.019782393669634,0.0184604024367731,0,0.0364697301239971,0.0545058139534884,0
46227,NA,NA,NA,102,NA,NA,NA,NA,102,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,39.67,-86.13,"IN",NA,"Regency Beauty Institute-Indianapolis","Indianapolis","Marion County",NA,NA,0,NA,NA,NA,NA,NA
46227,369,369,NA,NA,369,457,NA,282,NA,282,282,NA,NA,NA,NA,0,0,0,0,0,0,0,39.67,-86.13,"IN",NA,"PJ's College of Cosmetology-Bowling Green","Indianapolis","Marion County",NA,NA,NA,0,0,0,0,0
46227,NA,NA,NA,NA,NA,NA,NA,591,NA,591,591,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,39.67,-86.13,"IN",NA,"Brightwood College-Indianapolis","Indianapolis","Marion County",NA,NA,NA,NA,NA,NA,0,0
46227,NA,NA,NA,NA,NA,NA,NA,148,NA,148,148,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,39.67,-86.13,"IN",NA,"Paul Mitchell the School-Indianapolis","Indianapolis","Marion County",NA,NA,NA,NA,NA,NA,0,0
46237,NA,NA,176,NA,NA,NA,176,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.67,-86.07,"IN","Private for-profit, less-than 2-year","A Cut Above Beauty College","Indianapolis","Marion County",0,0,NA,NA,NA,NA,NA,NA
46237,186,186,NA,184,186,216,NA,223,184,223,223,NA,NA,0,0,0,0,0,0,0,0,0,39.67,-86.07,"IN",NA,"Empire Beauty School-Indianapolis","Indianapolis","Marion County",NA,NA,0,0,0,0,0,0
46239,NA,NA,521,536,NA,NA,521,NA,536,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,39.72,-86,"IN","Private for-profit, 2-year","Indiana Business College-Medical","Indianapolis","Marion County",0,0,0,NA,NA,NA,NA,NA
46240,NA,NA,550,NA,NA,NA,550,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.91,-86.12,"IN","Private for-profit, 4-year or above","DeVry University-Indiana","Indianapolis","Marion County",0,0,NA,NA,NA,NA,NA,NA
46240,40,40,NA,56,40,41,NA,NA,56,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,39.91,-86.12,"IN",NA,"J Everett Light Career Center","Indianapolis","Marion County",NA,NA,0,0,0,0,NA,NA
46240,15580,15580,NA,15345,15580,15872,NA,NA,15345,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,39.91,-86.12,"IN",NA,"Indiana Wesleyan University","Indianapolis","Marion County",NA,NA,0,0,0,0,NA,NA
46240,NA,NA,NA,708,NA,NA,NA,NA,708,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,39.91,-86.12,"IN",NA,"DeVry University-Indiana","Indianapolis","Marion County",NA,NA,0,NA,NA,NA,NA,NA
46240,NA,NA,NA,NA,NA,NA,NA,14730,NA,14730,14730,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,39.91,-86.12,"IN",NA,"Indiana Wesleyan University-Marion","Indianapolis","Marion County",NA,NA,NA,NA,NA,NA,0,0
46240,NA,NA,NA,NA,NA,NA,NA,45355,NA,45355,45355,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,39.91,-86.12,"IN",NA,"Kaplan University-Davenport Campus","Indianapolis","Marion County",NA,NA,NA,NA,NA,NA,0,0
46240,NA,NA,NA,NA,NA,NA,NA,259,NA,259,259,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,39.91,-86.12,"IN",NA,"Chamberlain College of Nursing-Indiana","Indianapolis","Marion County",NA,NA,NA,NA,NA,NA,0,0
46241,NA,NA,205,187,NA,NA,205,167,187,167,167,0,0,0,0,NA,NA,NA,NA,0,0,0,39.73,-86.29,"IN","Private for-profit, 2-year","Aviation Institute of Maintenance-Indianapolis","Indianapolis","Marion County",0,0,0,NA,NA,NA,0,0
46241,NA,NA,NA,NA,NA,NA,NA,40472,NA,40472,40472,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,39.73,-86.29,"IN",NA,"Purdue University-Main Campus","Indianapolis","Marion County",NA,NA,NA,NA,NA,NA,0,0
46241,NA,NA,NA,NA,NA,NA,NA,13740,NA,13740,13740,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,39.73,-86.29,"IN",NA,"Embry-Riddle Aeronautical University-Worldwide","Indianapolis","Marion County",NA,NA,NA,NA,NA,NA,0,0
46250,NA,NA,140,120,NA,NA,140,NA,120,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,39.9,-86.06,"IN","Private for-profit, less-than 2-year","Hair Fashions By Kaye Beauty College","Indianapolis","Marion County",0,0,0,NA,NA,NA,NA,NA
46250,1351,1351,2851,3702,1351,1856,2851,NA,3702,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,39.9,-86.06,"IN","Private for-profit, 4-year or above","National College-Lexington","Indianapolis","Marion County",0,0,0,0,0,0,NA,NA
46250,NA,NA,418,505,NA,NA,418,NA,505,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,39.9,-86.06,"IN","Private for-profit, 4-year or above","University of Phoenix-Indianapolis Campus","Indianapolis","Marion County",0,0,0,NA,NA,NA,NA,NA
46250,NA,NA,439,955,NA,NA,439,NA,955,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,39.9,-86.06,"IN","not Dertermined yet","MedTech College","Indianapolis","Marion County",0,0,0,NA,NA,NA,NA,NA
46250,125,125,NA,NA,125,118,NA,89,NA,89,89,NA,NA,NA,NA,0,0,0,0,0,0,0,39.9,-86.06,"IN",NA,"Hair Fashions By Kaye Beauty College-Indianapolis","Indianapolis","Marion County",NA,NA,NA,0,0,0,0,0
46250,NA,NA,NA,NA,NA,NA,NA,780,NA,780,780,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,39.9,-86.06,"IN",NA,"American National University-Lexington","Indianapolis","Marion County",NA,NA,NA,NA,NA,NA,0,0
46250,NA,NA,NA,NA,NA,NA,NA,129,NA,129,129,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,39.9,-86.06,"IN",NA,"University of Phoenix-Indiana","Indianapolis","Marion County",NA,NA,NA,NA,NA,NA,0,0
46250,NA,NA,NA,NA,NA,NA,NA,228,NA,228,228,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,39.9,-86.06,"IN",NA,"Aveda Fredric's Institute-Indianapolis","Indianapolis","Marion County",NA,NA,NA,NA,NA,NA,0,0
46256,403,403,248,386,403,413,248,324,386,324,324,0,0,0,0,0,0,0,0,0,0,1,39.91,-86.01,"IN","Private for-profit, 2-year","International Business College-Indianapolis","Indianapolis","Marion County",0,0,0,0,0,0,0.308641975308642,0
46256,NA,NA,NA,100,NA,NA,NA,NA,100,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,39.91,-86.01,"IN",NA,"Honors Beauty College","Indianapolis","Marion County",NA,NA,0,NA,NA,NA,NA,NA
46256,NA,NA,NA,NA,NA,NA,NA,103,NA,103,103,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,39.91,-86.01,"IN",NA,"Tricoci University of Beauty Culture-Indianapolis","Indianapolis","Marion County",NA,NA,NA,NA,NA,NA,0,0
46268,5597,5597,3077,6205,5597,7164,3077,NA,6205,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,39.9,-86.23,"IN","Private for-profit, 4-year or above","ITT Technical Institute-Indianapolis","Indianapolis","Marion County",0,0,0,0,0,0,NA,NA
46268,NA,NA,1650,2626,NA,NA,1650,NA,2626,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,39.9,-86.23,"IN","Private for-profit, 2-year","Lincoln College of Technology","Indianapolis","Marion County",0,0,0,NA,NA,NA,NA,NA
46268,NA,NA,96,1057,NA,NA,96,782,1057,782,782,0,0,0,0,NA,NA,NA,NA,0,0,0,39.9,-86.23,"IN","not Dertermined yet","The Art Institute of Indianapolis","Indianapolis","Marion County",0,0,0,NA,NA,NA,0,0
46268,1328,1328,NA,NA,1328,1603,NA,1103,NA,1103,1103,NA,NA,NA,NA,0,0,0,0,0,0,0,39.9,-86.23,"IN",NA,"Lincoln College of Technology-Indianapolis","Indianapolis","Marion County",NA,NA,NA,0,0,0,0,0
46268,5796,5796,NA,NA,5796,NA,NA,7542,NA,7542,7542,NA,NA,NA,NA,NA,0,0,0,0,0,0,39.9,-86.23,"IN",NA,"Indiana Institute of Technology","Indianapolis","Marion County",NA,NA,NA,NA,0,0,0,0
46268,NA,NA,NA,NA,NA,NA,NA,210,NA,210,210,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,39.9,-86.23,"IN",NA,"MyComputerCareer.com-Indianapolis","Indianapolis","Marion County",NA,NA,NA,NA,NA,NA,0,0
46268,NA,NA,NA,NA,NA,NA,NA,265,NA,265,265,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,39.9,-86.23,"IN",NA,"Fortis College-Indianapolis","Indianapolis","Marion County",NA,NA,NA,NA,NA,NA,0,0
46278,NA,NA,781,NA,NA,NA,781,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.89,-86.3,"IN","Private for-profit, 2-year","Professional Careers Institute","Indianapolis","Marion County",0,0,NA,NA,NA,NA,NA,NA
46278,NA,NA,56,318,NA,NA,56,NA,318,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,39.89,-86.3,"IN","Private for-profit, 2-year","Indiana Business College-Northwest","Indianapolis","Marion County",0,0,0,NA,NA,NA,NA,NA
46278,15580,15580,NA,15345,15580,15872,NA,NA,15345,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,39.89,-86.3,"IN",NA,"Indiana Wesleyan University","Indianapolis","Marion County",NA,NA,0,0,0,0,NA,NA
46278,322,322,NA,839,322,431,NA,NA,839,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,39.89,-86.3,"IN",NA,"Kaplan College-Indianapolis","Indianapolis","Marion County",NA,NA,0,0,0,0,NA,NA
46278,NA,NA,NA,NA,NA,NA,NA,14730,NA,14730,14730,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,39.89,-86.3,"IN",NA,"Indiana Wesleyan University-Marion","Indianapolis","Marion County",NA,NA,NA,NA,NA,NA,0,0
46304,21053,21053,NA,NA,21053,NA,NA,21196,NA,21196,21196,NA,NA,NA,NA,NA,0,0,0,0,0,0,41.6,-87.05,"IN",NA,"Ball State University","Chesterton","Porter County",NA,NA,NA,NA,0,0,0,0
46312,NA,NA,NA,8117,NA,9358,NA,NA,8117,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,41.64,-87.45,"IN",NA,"Ivy Tech Community College-Northwest","East Chicago","Lake County",NA,NA,0,0,NA,NA,NA,NA
46312,100272,100272,NA,NA,100272,NA,NA,81668,NA,81668,81668,NA,NA,NA,NA,NA,NA,0,0,0,0,0,41.64,-87.45,"IN",NA,"Ivy Tech Community College","East Chicago","Lake County",NA,NA,NA,NA,0,0,0,0
46321,NA,NA,NA,NA,NA,NA,NA,7542,NA,7542,7542,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,41.54,-87.5,"IN",NA,"Indiana Institute of Technology","Munster","Lake County",NA,NA,NA,NA,NA,NA,0,0
46321,NA,NA,NA,NA,NA,NA,NA,7542,NA,7542,7542,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,41.54,-87.5,"IN",NA,"Indiana Institute of Technology","Munster","Lake County",NA,NA,NA,NA,NA,NA,0,0
46322,NA,NA,74,74,NA,NA,74,NA,74,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,41.54,-87.45,"IN","Private for-profit, less-than 2-year","Creative Hair Styling Academy Inc","Highland","Lake County",0,0,0,NA,NA,NA,NA,NA
46322,161,161,NA,NA,161,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,41.54,-87.45,"IN",NA,"Tricoci University of Beauty Culture","Highland","Lake County",NA,NA,NA,0,0,0,NA,NA
46322,NA,NA,NA,NA,NA,NA,NA,181,NA,181,181,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,41.54,-87.45,"IN",NA,"Tricoci University of Beauty Culture-Highland","Highland","Lake County",NA,NA,NA,NA,NA,NA,0,0
46323,10054,10054,9607,10133,10054,9786,9607,9301,10133,9301,9301,0,1,1,0,0,1,1,1,0,2,1,41.59,-87.45,"IN","Public, 4-year or above","Purdue University-Calumet Campus","Hammond","Lake County",0,0.0104090767148954,0.00986874568242377,0,0.00994629003381739,0.00994629003381739,0.0107515320933233,0
46324,NA,NA,512,NA,NA,NA,512,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.58,-87.5,"IN","Private for-profit, 2-year","Sawyer College-Hammond","Hammond","Lake County",0,0,NA,NA,NA,NA,NA,NA
46324,397,397,NA,637,397,499,NA,NA,637,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,41.58,-87.5,"IN",NA,"Kaplan College-Hammond","Hammond","Lake County",NA,NA,0,0,0,0,NA,NA
46324,NA,NA,NA,NA,NA,NA,NA,349,NA,349,349,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,41.58,-87.5,"IN",NA,"Brightwood College-Hammond","Hammond","Lake County",NA,NA,NA,NA,NA,NA,0,0
46342,256,256,215,275,256,261,215,229,275,229,229,0,0,0,0,0,0,0,0,0,0,0,41.53,-87.26,"IN","Private for-profit, 2-year","College of Court Reporting Inc","Hobart","Lake County",0,0,0,0,0,0,0,0
46360,389,389,331,417,389,414,331,NA,417,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,41.71,-86.87,"IN","Private for-profit, 2-year","Brown Mackie College-Michigan City","Michigan City","LaPorte County",0,0,0,0,0,0,NA,NA
46360,NA,NA,NA,8117,NA,9358,NA,NA,8117,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,41.71,-86.87,"IN",NA,"Ivy Tech Community College-Northwest","Michigan City","LaPorte County",NA,NA,0,0,NA,NA,NA,NA
